license_type,license_number,issue_date,expiration_date,primary_applicant,business_name,address,city,state,zip_code,telephone,location,year_of_issue,year_of_exp
BUILDING CONTRACTORS LICENSE,BC3582,11/15/2000,11/14/2004,KEVIN LETHBRIDGE,"JM DEVELOPMENT, LLC",P.O. BOX 188,SPENCERVILLE,MD,20868,(301)989-0011x,missing,2000,2004
BUILDING CONTRACTORS LICENSE,BC3544,03/15/2000,03/15/2002,ELLEN JAMES,"FIRST ADDITION, INC.",1818 DAISY ROAD,WOODBINE,MD,21797,(410)381-7883x,POINT (-77.061894 39.321881),2000,2002
BUILDING CONTRACTORS LICENSE,BC3306,08/10/1999,08/10/2001,MUHTESEM ATASOY,"UPRIGHT COMPANY, INC.",9404  OLD GEORGETOWN  ROAD,BETHESDA,MD,20814,(301)530-8766x,POINT (-77.113811 39.008832),1999,2001
BUILDING CONTRACTORS LICENSE,BC3329,01/07/1998,08/04/2004,PAUL MYERS,"P.F. MYERS, INC.","13447  NEW HAMPSHIRE  AVENUE,",SILVER SPRING,MD,20904,(301)384-5100x,POINT (-77.001554 39.077209),1998,2004
BUILDING CONTRACTORS LICENSE,BC3521,08/04/1999,08/04/2001,JANG LEE,"GLOBAL CONSTRUCTION CO., INC.",14705  PINTO  LANE,ROCKVILLE,MD,20850,(301)309-3536x,POINT (-77.212255 39.098633),1999,2001
BUILDING CONTRACTORS LICENSE,BC3421,10/08/1997,10/08/1999,LAYNE MEYER,"VAN METRE CUSTOM HOMES, INC.",5252  LYNGATE  COURT,BURKE,VA,22015,(703)425-2600x298,POINT (-77.256962 38.808283),1997,1999
BUILDING CONTRACTORS LICENSE,BC3861,02/07/2006,02/07/2008,D. TODD HANLEY,"CLASSIC CONTRACTING, INC.",25624 COLTRANE DRIVE,DAMASCUS,MD,20872,(301)253-1278x,POINT (-77.210973 39.278351),2006,2008
BUILDING CONTRACTORS LICENSE,BC3997,11/09/2009,11/09/2011,ROSE CAROL,"SHAPIRO DEVELOPMENT CO., LLC","14405 LAUREL PLACE,",LAUREL,MD,20707,(301)953-3110x,POINT (-76.860513 39.089044),2009,2011
BUILDING CONTRACTORS LICENSE,BC3258,10/05/1996,10/05/1998,TERENCE BAKER,"JOHN LAING HOMES VIRGINIA, INC",008618  WESTWOOD CENTER  DRIVE,VIENNA,VA,22182,(703)827-4141x,POINT (-77.249594 38.928824),1996,1998
BUILDING CONTRACTORS LICENSE,BC3156,05/06/1998,05/06/2000,J. ROSS MCNAIR,"MCNAIR BUILDERS, INC.",006600  BROAD  STREET,BETHESDA,MD,20816,(301)229-9332x,POINT (-77.122445 38.945737),1998,2000
BUILDING CONTRACTORS LICENSE,BC3976,01/14/2009,01/14/2013,KEITH FISHER,FREEDOM FIRST HOMES REMODELING,"3211 TENNYSON STREET, N.W.",WASHINGTON,DC,20015,(240)744-0009x,POINT (-77.065439 38.972826),2009,2013
BUILDING CONTRACTORS LICENSE,BC3629,09/14/2001,09/14/2007,ROGER LEBBIN,"MID-ATLANTIC BLDR.OF VISTAS,IN","11611 OLD GEORGETOWN ROAD,",ROCKVILLE,MD,20852,(301)231-0009x,POINT (-77.116355 39.049068),2001,2007
BUILDING CONTRACTORS LICENSE,BC3898,11/15/2006,11/15/2008,MEHRNOOSH NEYZARI,"NEYZARI HOMES, INC.",7200 BELL MILL ROAD,BETHESDA,MD,20817,(202)421-8979x,POINT (-77.147342 39.020839),2006,2008
BUILDING CONTRACTORS LICENSE,BC3647,04/03/2002,04/03/2004,"JEFFERY JACKSON, SR.",LEON BUILDER,9831 BROOKRIDGE COURT,MONTGOMERY VILLAGE,MD,20886,(301)258-8218x,POINT (-77.202309 39.188163),2002,2004
BUILDING CONTRACTORS LICENSE,BC3458,05/06/1998,05/06/2000,"WILLIAM WYGANT, JR.",WYGANT CONSTRUCTION,1425  GROUSE  COURT,FREDERICK,MD,27703,(301)696-0791x,POINT (-77.462953 39.413719),1998,2000
BUILDING CONTRACTORS LICENSE,BC2027,01/11/1999,01/11/2007,WILLIAM BERRY,"WILLIAM L. BERRY & CO., INC.",P.O. BOX 2726,LEESBURG,VA,20177,(703)779-7636x,missing,1999,2007
BUILDING CONTRACTORS LICENSE,BC3926,06/21/2007,06/21/2011,JOHN CAULFIELD,"J.C.B. CUSTOM HOMES, LLC",9201 FLOWER AVENUE,SILVER SPRING,MD,20901,(301)495-5844x,POINT (-77.007743 39.006981),2007,2011
BUILDING CONTRACTORS LICENSE,BC3580,10/03/2000,10/03/2008,"ROBERT FITTON, II","EQUITY HOMES,LLC",4035 RIDGE TOP ROAD,FAIRFAX,VA,22030,(703)359-4455x110,POINT (-77.340517 38.855323),2000,2008
BUILDING CONTRACTORS LICENSE,BC3416,09/10/1997,09/10/1999,MICHAEL FRALEY,FRALEY CONTRACTING,2902 Back Acre Circle,Mt. Airy,MD,21771,(301)829-1313,POINT (-77.137722 39.368436),1997,1999
BUILDING CONTRACTORS LICENSE,BC2239,05/01/1999,05/01/2001,JAMES BUTTERFIELD,JAMES R. BUTTERFIELD & ASSOC.,009606  WATTS BRANCH  DRIVE,ROCKVILLE,MD,20850,(301)279-5685x,POINT (-77.197137 39.066178),1999,2001
BUILDING CONTRACTORS LICENSE,BC3405,06/03/1999,06/03/2003,DEBORAH FIELDS,UPRIGHT CARPENTRY & HOME IMPR.,12137 SUFFOLK TERRACE,GAITHERSBURG,MD,20878,(301)670-0425x,POINT (-77.251763 39.132959),1999,2003
BUILDING CONTRACTORS LICENSE,BC3363,09/11/1998,09/11/2010,HOWARD KANDEL,"KANDEL CONSTRUCTION GROUP,INC.",10020 FALLS ROAD,POTOMAC,MD,20854,(301)775-7727x,POINT (-77.208143 39.020111),1998,2010
BUILDING CONTRACTORS LICENSE,BC3536,12/09/1999,12/09/2003,JEFFREY LOHR,"SUMMERHILL HOMES, LLC","5126 10TH STREET, NORTH",ARLINGTON,VA,22205,(703)930-5558x,POINT (-77.125055 38.881632),1999,2003
BUILDING CONTRACTORS LICENSE,BC3679,10/09/2002,10/09/2006,DARRIN PHILLIPS,"STRATEGIC RE-DEVELOPMENT, LLC",13021 SAINT CLAIR ROAD,CLARSBURG,MD,20871,(301)990-7716x,POINT (-77.274635 39.237764),2002,2006
BUILDING CONTRACTORS LICENSE,BC3607,04/04/2001,04/04/2003,TERRY DOWLESS,"LEVAR, INC.",14950 KELLEY FARM DRIVE,DARNESTOWN,MD,20877,(301)258-0775x,POINT (-77.319748 39.110338),2001,2003
BUILDING CONTRACTORS LICENSE,BC3995,10/19/2009,10/19/2011,CARLOS GIRON,"C & A GENERAL BUILDERS, LLC","8647 RICHMOND HWY.,",ALEXANDRIA,VA,22309,(703)799-3412x,POINT (-77.120875 38.722658),2009,2011
BUILDING CONTRACTORS LICENSE,BC2673,07/31/1998,07/31/2006,CHARLES JENSEN,"JENSEN BROTHERS CONTRACTORS,IN",16508  CREAMERY  ROAD,EMMITSBURG,MD,21727,(301)447-5857x,POINT (-77.319513 39.688137),1998,2006
BUILDING CONTRACTORS LICENSE,BC3114,06/04/1998,06/04/2004,FREDERICK KUNKLE,"PATRIOT HOMES, INC.",PO BOX 1018,COLUMBIA,MD,21044,(410)997-5522x,missing,1998,2004
BUILDING CONTRACTORS LICENSE,BC3970,10/17/2008,10/17/2010,GABRIEL HAGADONE,"CORNERSTONE BUILDERS, NVA,INC.",47N IVANDALE STREET,HAMILTON,VA,20158,(703)926-6427x,POINT (-77.669819 39.137316),2008,2010
BUILDING CONTRACTORS LICENSE,BC3779,08/04/2004,08/04/2013,DAVID BLAUFARB,"KENSINGTON CONSTRUCTION, INC.",10421 METROPOLITAN AVENUE,KENSINGTON,MD,20895,(301)949-3100x,POINT (-77.07017 39.026445),2004,2013
BUILDING CONTRACTORS LICENSE,BC3374,11/18/1998,11/18/2008,ANATOLIJ KUSHNIR,"JTW COMPANY PROPERTIES, LLC",4005  64TH  STREET,BETHESDA,MD,20816,(301)455-0645x,POINT (-77.121168 38.942536),1998,2008
BUILDING CONTRACTORS LICENSE,BC3288,05/10/1999,05/10/2005,"ROBERT GOODIER , JR.","GOODIER BUILDERS, INC.","10705  CHARTER  DRIVE,",COLUMBIA,MD,21044,(410)997-7400x,POINT (-76.88293 39.211672),1999,2005
BUILDING CONTRACTORS LICENSE,BC2526,04/04/1999,04/04/2007,"VERNON BRAKE, JR.","VERNON BRAKE & SONS, INC.",004213  ROLLING ACRES  DRIVE,MT. AIRY,MD,21771,(301)831-7918x,POINT (-77.183324 39.352366),1999,2007
BUILDING CONTRACTORS LICENSE,BC8313,03/10/2005,03/10/2007,ALEXANDER TOBING,"ALEXANDER DESIGN & BUILD, LLC",4201 QUEEN MARY DRIVE,OLNEY,MD,20832,(301)260-0641x,POINT (-77.077128 39.144693),2005,2007
BUILDING CONTRACTORS LICENSE,BC3253,09/14/1998,09/14/2008,JAMES GIBSON,GIBSON & ASSOCIATES,"5185  MCARTHUR LVD., NW,",WASHINGTON,DC,20016,(202)364-1555x,missing,1998,2008
BUILDING CONTRACTORS LICENSE,BC1087,08/12/1998,08/12/2004,PAUL MCGEE,PAUL E. MCGEE,5000  BREADY  ROAD,ROCKVILLE,MD,20853,(301)924-2578x,POINT (-77.099607 39.150774),1998,2004
BUILDING CONTRACTORS LICENSE,BC204928,09/04/2012,09/04/2014,"William Haney, III","BLU HOMES, INC.",760 Main Street,Waltham,MA,2451,(617)275-2333,POINT (-71.240583 42.376211),2012,2014
BUILDING CONTRACTORS LICENSE,BC3319,11/09/1997,11/09/1999,SETH BLUMBERG,"PRIMA BUILDERS, INC.",6700  BELCREST ROAD,HYATTSVILLE,MD,20782,(301)559-9100x,POINT (-76.953823 38.971782),1997,1999
BUILDING CONTRACTORS LICENSE,BC4066,12/13/2011,12/13/2017,"WILLIAM HESSICK, IV","WILLIAM H. HESSICK, IV",8705 BELMART ROAD,POTOMAC,MD,20854,(301)351-1612x,POINT (-77.23752 39.001658),2011,2017
BUILDING CONTRACTORS LICENSE,BC3464,06/02/1998,06/02/2010,JOSEPH ALFANDRE,"THE KENTLANDS COMPANY, INC.","7945 MACARTHUR BLVD.,",CABIN JOHN,MD,20818,(301)229-8778x,POINT (-77.162774 38.974709),1998,2010
BUILDING CONTRACTORS LICENSE,BC3011,09/11/1998,09/11/2012,VERNON MURPHY,"MURPHY BROTHERS CONTRACTORS,IN",015889  CRABBS BRANCH  WAY,ROCKVILLE,MD,20855,(301)258-9494x,POINT (-77.156999 39.114516),1998,2012
BUILDING CONTRACTORS LICENSE,BC3879,06/06/2006,06/06/2010,GEORGE SCHWEINSBERG,"DUTCHMAN BROTHERS, INC.",737 PARKERS CREEK ROAD,DEALE,MD,20751,(410)867-6444x,POINT (-76.546677 38.778989),2006,2010
BUILDING CONTRACTORS LICENSE,BC0600,03/24/1999,03/24/2005,CHARLES COOLEY,COOLEY CONSTRUCTION INC.,014301  LEWISDALE  ROAD,CLARKSBURG,MD,20871,(301)253-3697x,POINT (-77.297448 39.29115),1999,2005
BUILDING CONTRACTORS LICENSE,BC3427,10/09/1997,10/09/1999,DAVID DALO,"ANCHOR DESIGN BUILDING, INC.",712  OAR  LANE,DEALE,MD,20751,(410)280-0440x,POINT (-76.546975 38.782768),1997,1999
BUILDING CONTRACTORS LICENSE,BC3564,07/11/2000,07/11/2008,PHILIP GIBBS,"HAMEL BUILDERS, INC.","5710 FURNACE AVENUE,",ELKRIDGE,MD,21075,(410)379-6700x,POINT (-76.705117 39.213736),2000,2008
BUILDING CONTRACTORS LICENSE,BC3331,02/07/1998,02/07/2000,FRANK MAZZA,REGENCY HOMES CORPORATION,7150  COLUMBIA GATEWAY  DRJ,COLUMBIA,MD,21046,(301)621-3850x,POINT (-76.807002 39.178858),1998,2000
BUILDING CONTRACTORS LICENSE,BC3542,02/02/2000,02/02/2012,"HARRY BOWIE,SR.","NU-HOMES, INC.","10630 LITTLE PATUXENT PKWY.,",COLUMBIA,MD,21044,(410)730-2100x,POINT (-76.870732 39.213863),2000,2012
BUILDING CONTRACTORS LICENSE,BC2967,10/17/1997,10/17/2005,GERALD MCNIFF,"INVERNESS BUILDERS, INC.",P.O. BOX 3755,FREDERICK,MD,21705,(301)696-1161x,missing,1997,2005
BUILDING CONTRACTORS LICENSE,BC4019,10/11/2010,10/11/2012,JAMES BOYD,"DESIGN/BUILD, INC.",1440 FENWICK LANE,SILVER SPRING,MD,20910,NA,POINT (-77.033516 38.996564),2010,2012
BUILDING CONTRACTORS LICENSE,BC3366,10/01/1998,10/01/2000,CHRISTIAN DUKILH,ARTIFEX DEVELOPMENT CORPORATIO,3208 VALLEY LANE,FALLS CHURCH,VA,22044,(703)533-9482x,POINT (-77.159848 38.86018),1998,2000
BUILDING CONTRACTORS LICENSE,BC3278,03/21/1999,03/21/2005,RICHARD CANTOR,"CAMBRIDGE GROUP, INC.","5257 RIVER ROAD,",BETHESDA,MD,20816,(301)229-4100x,POINT (-77.105044 38.965836),1999,2005
BUILDING CONTRACTORS LICENSE,BC3148,03/15/1999,03/15/2005,KEVIN LUCAS,KOLO,000119  PIPING ROCK  DRIVE,SILVER SPRING,MD,20905,(301)538-6631x,POINT (-77.005563 39.096256),1999,2005
BUILDING CONTRACTORS LICENSE,BC3571,10/02/2002,08/01/2002,DENNIS MATTEY,"B.G.M. BUILDERS, INC.",13713 LAKESIDE DRIVE,CLARKSVILLE,MD,21029,(301)854-0504x,POINT (-76.990454 39.203886),2002,2002
BUILDING CONTRACTORS LICENSE,BC3106,04/24/1998,04/24/2010,JANUSZ POLINSKI,"BALTIC CONSTRUCTION CO., INC.",11917 BARGATE COURT,ROCKVILLE,MD,20852,(301)468-7377x,POINT (-77.132076 39.052654),1998,2010
BUILDING CONTRACTORS LICENSE,BC3516,07/13/1999,07/13/2009,ANN HANDLER,OAK GROVE RESTORATION COMPANY,5815  RIGGS  ROAD,LAYTONSVILLE,MD,20882,(301)948-6412x,POINT (-77.122086 39.197795),1999,2009
BUILDING CONTRACTORS LICENSE,BC2147,12/06/1998,12/06/2004,BARRY ZUCKERMAN,"BARRY ZUCKERMAN PROPERTIES,INC",6603 GLENBROOK ROAD,CHEVY CHASE,MD,20815,(301)351-3552x,POINT (-77.103875 38.975979),1998,2004
BUILDING CONTRACTORS LICENSE,BC2996,04/24/1998,04/24/2006,DAVID MITCHELL,KERN-MITCHELL ASSOCIATES,"004836  MACARTHUR  BLVD., N.W.",WASHINGTON,DC,20007,(202)333-4133x,POINT (-77.096421 38.917147),1998,2006
BUILDING CONTRACTORS LICENSE,BC3839,09/14/2005,09/14/2007,STEFAN SZELL,T.C.B. INTERNATIONAL,8543 W. HOWELL ROAD,BETHESDA,MD,20817,(301)469-7413x,POINT (-77.136746 38.997089),2005,2007
BUILDING CONTRACTORS LICENSE,BC3054,07/08/1999,07/08/2001,MAURICE BERK,"MAURICE, INC.",004913  HAMPDEN  LANE,BETHESDA,MD,20814,(301)913-9640x,POINT (-77.097183 38.982688),1999,2001
BUILDING CONTRACTORS LICENSE,BC4061,10/05/2011,10/05/2013,MICHAEL RUSSELL,"MD RUSSELL CONTRUCTION, INC.",6015 BOSTON RIDGE COURT,BOSTON,VA,22713,(540)842-3619x,POINT (-78.134145 38.548062),2011,2013
BUILDING CONTRACTORS LICENSE,BC2837,04/25/1998,04/25/2008,KENNETH ZAWATSKY,"KMZ DEVELOPMENT, CORPORATION","14300 CHERRY LANE COURT,",LAUREL,MD,20707,(301)776-8600x,POINT (-76.855746 39.087679),1998,2008
BUILDING CONTRACTORS LICENSE,BC3813,04/05/2005,04/05/2009,MATT HOLAHAN,NA,7902 SLEAFORD PLACE,BETHESDA,MD,20815,(301)674-2160x,POINT (-77.087305 38.988672),2005,2009
BUILDING CONTRACTORS LICENSE,BC3160,03/12/1997,03/12/1999,STEVE ZUCKERMAN,STEVEN M ZUCKERMAN DEVELOP.INC,00TWO  WISCONSIN  CIRCLE,CHEVY CHASE,MD,20815,(301)237-7022x,missing,1997,1999
BUILDING CONTRACTORS LICENSE,BC3602,04/04/2001,04/04/2003,"EDWARD MILLER, JR.","ARLINGTON ROAD, LLC","4315 50TH STREET, N.W.",WASHINGTON,DC,20016,(202)895-2980x,POINT (-77.09852 38.945657),2001,2003
BUILDING CONTRACTORS LICENSE,BC3461,05/06/1998,05/06/2008,RAYMOND MALDO,"CITADEL ENTERPRISES ,INC.",PMB 250 905 W 7TH STREET,FREDERICK,MD,21701,(301)663-3258x,missing,1998,2008
BUILDING CONTRACTORS LICENSE,BC3485,11/03/1998,11/03/2008,DAVID HERZOG,"CARUSO HOMES, INC.","1655 CROFTON BLVD.,",CROFTON,MD,21114,(301)261-0277x111,POINT (-76.698032 39.016276),1998,2008
BUILDING CONTRACTORS LICENSE,BC3863,02/14/2006,02/01/2013,ROBERT WEBB,"SYCAMORE HOMES, INC.",4427 CHESTNUT LANE,ROCKVILLE,MD,20853,(301)924-9322x,POINT (-77.088584 39.114428),2006,2013
BUILDING CONTRACTORS LICENSE,BC4003,04/13/2010,04/08/2012,RICHARD LAY,"MUIR WOODS BUILDERS, INC.",11530 VALLEY ROAD,FAIRFAX,VA,22033,(703)560-0440x,POINT (-77.345299 38.86654),2010,2012
BUILDING CONTRACTORS LICENSE,BC3337,03/05/1998,03/05/2006,ROY COFFMAN,COFFMAN CONSTRUCTION COMPANY,24230  HIPSLEY MILL  ROAD,GAITHERSBURG,MD,20882,(410)320-4905x,POINT (-77.137774 39.253691),1998,2006
BUILDING CONTRACTORS LICENSE,BC3233,06/23/1998,06/23/2012,JOSEPH SCHEPF,SCHEPF BUILDERS LTD.,1202  BOYCE  AVENUE,TOWSON,MD,21204,(410)825-0197x,POINT (-76.635705 39.403332),1998,2012
BUILDING CONTRACTORS LICENSE,BC2773,07/01/1999,08/04/2009,JOE SHAHBAZIAN,"SHAHBAZ CUSTOM HOME BUILDERS,",3345 JONES BRIDGE ROAD,CHEVY CHASE,MD,20815,(443)421-1536x,POINT (-77.068173 38.998569),1999,2009
BUILDING CONTRACTORS LICENSE,BC3701,02/06/2003,02/04/2007,LEO MILLER,"LTM & ASSOCIATES, INC.",14190 TRAVILAH ROAD,ROCKVILLE,MD,20850,(301)907-4900x,POINT (-77.214532 39.088695),2003,2007
BUILDING CONTRACTORS LICENSE,BC3734,10/07/2003,10/07/2005,BRYAN ADKINS,MID-ATLANTIC CONSTR & DEVELPMT,723 ROLAND STREET,SALISBURY,MD,21804,(410)546-6996x,POINT (-75.599323 38.355665),2003,2005
BUILDING CONTRACTORS LICENSE,BC0817,09/24/1998,09/24/2008,PHILIP GINDES,PHILIP GINDES CONSTRUCTION,007787  HEATHERTON  LANE,POTOMAC,MD,20854,(301)570-4530x,POINT (-77.157581 39.04444),1998,2008
BUILDING CONTRACTORS LICENSE,BC2504,01/23/1999,01/23/2005,FARHAD MEMARSADEGHI,"ADMAR CONSTRUCTION, INC.",141 WEST PATRICK STREET,FREDERICK,MD,21701,(301)694-4600x,POINT (-77.413899 39.414211),1999,2005
BUILDING CONTRACTORS LICENSE,BC3920,05/02/2007,05/02/2011,MARK KOHLER,"KOHLMARK BUILDERS, INC.",5206-B ROLLING ROAD,BURKE,VA,22015,(703)764-1200x,POINT (-77.256471 38.810233),2007,2011
BUILDING CONTRACTORS LICENSE,BC3941,11/07/2007,11/07/2009,PRICE PRICE,"PRICE-BRAKE CONSTRUCTION, LLC.","1111 34TH STREET, NW",WASHINGTON,DC,20007,(202)965-7000x,POINT (-77.067796 38.904641),2007,2009
BUILDING CONTRACTORS LICENSE,BC3780,08/03/2004,08/03/2006,MEHRAN DARAKHSHAN,TLC HOME IMPROVEMENT/CONST.,8212 BONDAGE DRIVE,GAITHERSBURG,MD,20882,(800)345-1959x,POINT (-77.17044 39.200461),2004,2006
BUILDING CONTRACTORS LICENSE,BC3459,05/06/1998,05/06/2006,STEPHEN MITCHELL,"ZACHARY HOMES, LLC",301 NORTH MILDRED STREET,CHARLES TOWN,WV,25414,(304)724-1742x,POINT (-77.85873 39.292266),1998,2006
BUILDING CONTRACTORS LICENSE,BC3393,05/06/1999,05/06/2013,BRIAN CAMERON,"CAMSON CONSTRUCTION, INC.","1 BANK STREET,",GAITHERSBURG,MD,20878,(301)330-9300x,POINT (-77.222911 39.140204),1999,2013
BUILDING CONTRACTORS LICENSE,BC3713,05/05/2003,05/05/2007,MAURICE VEKEMAN,"FREDERICK SCOTT, LLC",17501 KRUHM ROAD,BURTONSVILLE,MD,20866,(301)236-9242x,missing,2003,2007
BUILDING CONTRACTORS LICENSE,BC3409,08/05/1999,08/05/2003,KEVIN CONNELLY,"EDMAR, INC.",8720 GEORGIA AVENUE,SILVER SPRING,MD,20910,(301)588-2200x,POINT (-77.030333 38.997976),1999,2003
BUILDING CONTRACTORS LICENSE,BC3422,10/08/1997,10/08/2001,ANASTASIOS GRYPEOS,"TASOS DESIGN, INC.",3134  CLAYBORNE  AVENUE,ALEXANDRIA,VA,22306,(703)360-1860x,POINT (-77.085688 38.7677),1997,2001
BUILDING CONTRACTORS LICENSE,BC3460,05/06/1998,05/06/2004,HOWARD PAYNE,"HF PAYNE CONSTRUCTION, CO.,INC",4937  GREEN VALLEY  ROAD,MONROVIA,MD,21770,(301)831-6600x,POINT (-77.271766 39.371964),1998,2004
BUILDING CONTRACTORS LICENSE,BC3753,03/10/2004,03/10/2010,BRUCE HARVEY,"LENNAR FAMILY OF BLDRS., L.P.","10230 NEW HAMPSHIRE AVENUE,",SILVER SPRING,MD,20903,(301)431-2400x,POINT (-76.978572 39.023422),2004,2010
BUILDING CONTRACTORS LICENSE,BC3349,06/04/1998,06/04/2002,GILBERT SCHULTZ,"G & S BUILDERS, INC.",3517  FALLING GREEN ROAD,OLNEY,MD,20832,(301)924-5117x,POINT (-77.071191 39.174245),1998,2002
BUILDING CONTRACTORS LICENSE,BC3912,02/06/2007,02/06/2009,THOMAS STAATS,"STAATS DEVELOPERS, INC.","204 MILL STREET, NE,",VIENNA,VA,22180,(703)938-3256x,POINT (-77.265944 38.904585),2007,2009
BUILDING CONTRACTORS LICENSE,BC0481,12/05/1998,12/05/2004,ELVIN HOLD,"ELVIN R. HOLD CONSTRUCTION,CO.",000001  PINEBROOK  COURT,SILVER SPRING,MD,20905,(301)421-9282x,POINT (-76.994587 39.14189),1998,2004
BUILDING CONTRACTORS LICENSE,BC3504,05/04/1999,05/04/2005,WILLIAM BERRY,"PARAMOUNT HOMES, LLC","6001  MONTROSE  ROAD,",ROCKVILLE,MD,20852,(301)984-8770x,POINT (-77.121149 39.052856),1999,2005
BUILDING CONTRACTORS LICENSE,BC3522,09/21/1999,09/09/2013,THOMAS GLASS,"GLASS CONSTRUCTION, INC.","3307 CONNECTICUT AVENUE, NW",WASHINGTON,DC,20008,(202)362-6012x,POINT (-77.057263 38.933748),1999,2013
BUILDING CONTRACTORS LICENSE,BC2954,07/11/1997,02/07/2010,HAROLD BAD-WARD,HAROLD L. WARD,9307 OLD MARLBORO PIKE,UPPER MARLBORO,MD,20772,(301)652-9444x,POINT (-76.845267 38.816052),1997,2010
BUILDING CONTRACTORS LICENSE,BC3599,03/06/2001,03/06/2007,"ALBERT SMALL, JR.","RENAISSANCE CUSTOMS, LLC","2100 RESTON PARKWAY,",RESTON,VA,20191,(703)620-4100x,POINT (-77.360962 38.943664),2001,2007
BUILDING CONTRACTORS LICENSE,BC3429,11/04/1997,11/04/2009,SYDNEY KEMPER,WELSH CONSTRUCTION REMODELING,3901  E. MONUMENT  STREET,BALTIMORE,MD,21205,(410)732-1360x,POINT (-76.56504 39.299502),1997,2009
BUILDING CONTRACTORS LICENSE,BC4009,07/14/2010,07/14/2012,CHAMAN PURI,"CLASSIC HOMES OF VIRGINIA, INC",12620 DARBY BROOKE COURT,WOODBRIDGE,VA,22192,(703)491-0700x,POINT (-77.264188 38.676398),2010,2012
BUILDING CONTRACTORS LICENSE,BC3381,03/11/1999,03/11/2007,JOSEPH ZORC,"ZORC DEVELOPMENT, INC.",4904 NORBECK ROAD,ROCKVILLE,MD,20853,(301)657-6236x,POINT (-77.098656 39.09956),1999,2007
BUILDING CONTRACTORS LICENSE,BC3614,05/01/2001,05/01/2011,AFIQUR RAHMAN,"RAHMAN CONSTRUCTION, INC.",1403 MIMOSA LANE,SILVER SPRING,MD,20904,(202)528-2131x,POINT (-76.982154 39.07756),2001,2011
BUILDING CONTRACTORS LICENSE,BC3092,01/15/1998,01/15/2002,MICHAEL ROSE,"DEVELOPMENT GENERAL, INC.",013920  BALTIMORE  BLVD,LAUREL,MD,20707,(301)953-3110x,POINT (-76.864534 39.080907),1998,2002
BUILDING CONTRACTORS LICENSE,BC3691,12/06/2002,12/04/2010,WILLIAM SAAH,"WILLKRIST CONTRACTING, INC.",P.O. BOX 538,DAMASCUS,MD,20872,(301)330-1780x,missing,2002,2010
BUILDING CONTRACTORS LICENSE,BC3341,04/02/1998,04/02/2000,"DAVID PUTMAN, JR.","SHAR-DA GENERAL CONTRACTORS,IN","4915 AUBURN AVENUE, #305",BETHESDA,MD,20814,(301)252-3794x,POINT (-77.099898 38.98999),1998,2000
BUILDING CONTRACTORS LICENSE,BC3687,11/13/2002,11/13/2012,BENNETT GOLDBERG,"ARTERY HOMES, LLC",5550 FRIENDSHIP BLVD.,BETHESDA,MD,21754,(240)436-1200x,POINT (-77.089622 38.96415),2002,2012
BUILDING CONTRACTORS LICENSE,BC3843,09/14/2005,09/14/2011,RANDALL ELLIOTT,ELCON,"12500 PARK POTOMAC AVENUE,",POTOMAC,MD,20854,(301)983-1574x,POINT (-77.158025 39.060994),2005,2011
BUILDING CONTRACTORS LICENSE,BC3798,01/12/2005,01/12/2009,RUSSELL BILLS,"POTOMAC VENTURES, LLC`",12812 MAIDENS BOWER DRIVE,POTOMAC,MD,20854,(301)990-2850x,POINT (-77.291289 39.072126),2005,2009
BUILDING CONTRACTORS LICENSE,BC3184,07/21/1997,07/21/1999,MARK GIGANTI,MONTGOMERY HONES,P.O. BOX 28639,DAMASCUS,MD,20872,NA,missing,1997,1999
BUILDING CONTRACTORS LICENSE,BC3985,04/09/2009,04/09/2011,"JACK LAFORCE, JR.","FREDERICK FIRE & FLOOD, INC.",5938 JEFFERSON PIKE,FREDERICK,MD,21703,(301)620-7500x,POINT (-77.458751 39.395891),2009,2011
BUILDING CONTRACTORS LICENSE,BC3896,09/13/2006,09/13/2008,JEFFREY KIRBY,"KING'S OVERLOOK LAND, LLC","11215 DOVEDALE COURT,",WOODSTOCK,MD,21104,(410)442-5080x,POINT (-76.895379 39.307206),2006,2008
BUILDING CONTRACTORS LICENSE,BC3072,09/10/1997,09/10/2011,EDWARD LISEE,AMERICAN DESIGN/ BUILD,12804 GRAND ELM STREET,CLARSBURG,MD,20871,(301)252-0084x,POINT (-77.265969 39.241769),1997,2011
BUILDING CONTRACTORS LICENSE,BC3817,05/11/2005,05/11/2007,DANIEL RICKER,"PATAPSCO HOMES, INC.",13898 FORSYTHE ROAD,SYKESVILLE,MD,21784,(410)442-2421x,POINT (-76.996507 39.342751),2005,2007
BUILDING CONTRACTORS LICENSE,BC3869,04/04/2006,04/04/2012,ROBERT YOUNGENTOB,FP HOMES ASSOCIATES LTD. PART.,"4800 HAMPDEN LANE,",BETHESDA,MD,20814,(301)634-8600x,POINT (-77.095493 38.982718),2006,2012
BUILDING CONTRACTORS LICENSE,BC3351,06/04/1998,06/04/2006,ERNEST SINES,"ERNEST R. SINES, INC.",14621 LOCUSTWOOD LANE,SILVER SPRING,MD,20905,(301)502-0343x,POINT (-76.960535 39.094779),1998,2006
BUILDING CONTRACTORS LICENSE,BC2578,11/12/1998,11/12/2008,ANGELA LIBERTY,"LIBERTY HOMES, INC.",021006  BRINK  COURT,GAITHERSBURG,MD,20882,(301)740-3922x,POINT (-77.189085 39.200344),1998,2008
